datasheet_id|option_line|choice_index|group_id|action|weapon_name|model_target|count_per_n_models|max_count
000004022|1|3|202|remove|servitor’s servo-arm|models|0|2
000004022|1|3|202|add|plasma cannon|models|0|2
000004023|1|1|203|add|heavy stubber|this model|0|1
000004023|1|2|203|add|storm bolter|this model|0|1
000004026|1|1|204|add|hunter-killer missile|this model|0|1
000004026|2|1|205|add|heavy stubber|this model|0|1
000004026|2|2|205|add|storm bolter|this model|0|1
000004027|1|1|206|add|hunter-killer missile|this model|0|1
000004027|2|1|207|add|heavy stubber|this model|0|1
000004027|2|2|207|add|storm bolter|this model|0|1
000004029|1|1|208|remove|twin heavy bolters|this model|0|1
000004029|1|1|208|add|twin heavy flamers|this model|0|1
000004029|2|1|209|add|hunter-killer missile|this model|0|1
000004029|3|1|210|add|heavy stubber|this model|0|1
000004029|3|2|210|add|storm bolter|this model|0|1
000004029|4|1|211|add|lascannons|this model|0|1
000004029|4|1|211|add|twin heavy bolters|this model|0|1
000004029|4|2|211|add|lascannons|this model|0|1
000004029|4|2|211|add|twin heavy flamers|this model|0|1
000004030|1|1|212|add|hunter-killer missile|this model|0|1
000004030|2|1|213|add|heavy stubber|this model|0|1
000004030|2|2|213|add|storm bolter|this model|0|1
000004031|1|1|214|remove|twin heavy bolter|any model|0|0
000004031|1|1|214|add|twin lascannon|any model|0|0
000004032|1|1|215|remove|heavy flamer|this model|0|1
000004032|1|1|215|add|tauros grenade launcher|this model|0|1
000004032|2|1|216|add|hunter-killer missile|this model|0|1
000004033|1|1|217|remove|twin multi-laser|this model|0|1
000004033|1|1|217|add|twin lascannon|this model|0|1
000004033|2|1|218|add|hunter-killer missile|this model|0|1
000004034|1|1|219|remove|heavy bolter|this model|0|1
000004034|1|1|219|add|heavy flamer|this model|0|1
000004034|2|1|220|add|hunter-killer missile|this model|0|1
000004035|1|1|221|remove|autocannon|this model|0|1
000004035|1|1|221|add|heavy bolter|this model|0|1
000004035|1|2|221|remove|autocannon|this model|0|1
000004035|1|2|221|add|heavy flamer|this model|0|1
000004035|1|3|221|remove|autocannon|this model|0|1
000004035|1|3|221|add|lascannon|this model|0|1
000004035|2|1|222|add|hunter-killer missile|this model|0|1
000004035|3|1|223|add|heavy stubber|this model|0|1
000004035|3|2|223|add|storm bolter|this model|0|1
000000375|1|1|1|remove|storm bolter||0|1
000000375|1|1|1|add|incinerator||0|1
000000375|1|2|2|remove|storm bolter||0|1
000000375|1|2|2|add|psilencer||0|1
000000375|1|3|3|remove|storm bolter||0|1
000000375|1|3|3|add|psycannon||0|1
000000376|1|1|1|remove|storm bolter||0|1
000000376|1|1|1|add|incinerator||0|1
000000376|1|2|2|remove|storm bolter||0|1
000000376|1|2|2|add|psilencer||0|1
000000376|1|3|3|remove|storm bolter||0|1
000000376|1|3|3|add|psycannon||0|1
000000381|1|1|1|remove|storm bolter|Grey Knight|5|1
000000381|1|1|1|remove|Nemesis force weapon|Grey Knight|5|1
000000381|1|1|1|add|incinerator|Grey Knight|5|1
000000381|1|1|1|add|close combat weapon|Grey Knight|5|1
000000381|1|2|2|remove|storm bolter|Grey Knight|5|1
000000381|1|2|2|remove|Nemesis force weapon|Grey Knight|5|1
000000381|1|2|2|add|psilencer|Grey Knight|5|1
000000381|1|2|2|add|close combat weapon|Grey Knight|5|1
000000381|1|3|3|remove|storm bolter|Grey Knight|5|1
000000381|1|3|3|remove|Nemesis force weapon|Grey Knight|5|1
000000381|1|3|3|add|psycannon|Grey Knight|5|1
000000381|1|3|3|add|close combat weapon|Grey Knight|5|1
000000382|1|1|1|remove|storm bolter|Terminator|5|1
000000382|1|1|1|add|incinerator|Terminator|5|1
000000382|1|2|2|remove|storm bolter|Terminator|5|1
000000382|1|2|2|add|psilencer|Terminator|5|1
000000382|1|3|3|remove|storm bolter|Terminator|5|1
000000382|1|3|3|add|psycannon|Terminator|5|1
000000382|2|1|4|remove|storm bolter|Terminator|0|1
000000382|2|1|4|add|Apothecary's narthecium|Terminator|0|1
000000382|3|1|5|remove|storm bolter|Terminator|0|1
000000382|3|1|5|add|incinerator|Terminator|0|1
000000382|3|1|5|add|Ancient's banner|Terminator|0|1
000000382|3|2|6|remove|storm bolter|Terminator|0|1
000000382|3|2|6|add|psilencer|Terminator|0|1
000000382|3|2|6|add|Ancient's banner|Terminator|0|1
000000382|3|3|7|remove|storm bolter|Terminator|0|1
000000382|3|3|7|add|psycannon|Terminator|0|1
000000382|3|3|7|add|Ancient's banner|Terminator|0|1
000000382|3|4|8|add|Ancient's banner|Terminator|0|1
000000383|1|1|1|remove|storm bolter|Purifier|5|2
000000383|1|1|1|remove|Nemesis force weapon|Purifier|5|2
000000383|1|1|1|add|incinerator|Purifier|5|2
000000383|1|1|1|add|close combat weapon|Purifier|5|2
000000383|1|2|2|remove|storm bolter|Purifier|5|2
000000383|1|2|2|remove|Nemesis force weapon|Purifier|5|2
000000383|1|2|2|add|psilencer|Purifier|5|2
000000383|1|2|2|add|close combat weapon|Purifier|5|2
000000383|1|3|3|remove|storm bolter|Purifier|5|2
000000383|1|3|3|remove|Nemesis force weapon|Purifier|5|2
000000383|1|3|3|add|psycannon|Purifier|5|2
000000383|1|3|3|add|close combat weapon|Purifier|5|2
000000384|1|1|1|remove|storm bolter|Paladin|5|2
000000384|1|1|1|add|incinerator|Paladin|5|2
000000384|1|2|2|remove|storm bolter|Paladin|5|2
000000384|1|2|2|add|psilencer|Paladin|5|2
000000384|1|3|3|remove|storm bolter|Paladin|5|2
000000384|1|3|3|add|psycannon|Paladin|5|2
000000384|2|1|4|remove|storm bolter|Paladin|0|1
000000384|2|1|4|add|Apothecary's narthecium|Paladin|0|1
000000384|3|1|5|remove|storm bolter|Paladin|0|1
000000384|3|1|5|add|incinerator|Paladin|0|1
000000384|3|1|5|add|Ancient's banner|Paladin|0|1
000000384|3|2|6|remove|storm bolter|Paladin|0|1
000000384|3|2|6|add|psilencer|Paladin|0|1
000000384|3|2|6|add|Ancient's banner|Paladin|0|1
000000384|3|3|7|remove|storm bolter|Paladin|0|1
000000384|3|3|7|add|psycannon|Paladin|0|1
000000384|3|3|7|add|Ancient's banner|Paladin|0|1
000000384|3|4|8|add|Ancient's banner|Paladin|0|1
000000387|1|1|1|remove|storm bolter|Interceptor|5|1
000000387|1|1|1|remove|Nemesis force weapon|Interceptor|5|1
000000387|1|1|1|add|incinerator|Interceptor|5|1
000000387|1|1|1|add|close combat weapon|Interceptor|5|1
000000387|1|2|2|remove|storm bolter|Interceptor|5|1
000000387|1|2|2|remove|Nemesis force weapon|Interceptor|5|1
000000387|1|2|2|add|psilencer|Interceptor|5|1
000000387|1|2|2|add|close combat weapon|Interceptor|5|1
000000387|1|3|3|remove|storm bolter|Interceptor|5|1
000000387|1|3|3|remove|Nemesis force weapon|Interceptor|5|1
000000387|1|3|3|add|psycannon|Interceptor|5|1
000000387|1|3|3|add|close combat weapon|Interceptor|5|1
000000388|1|1|1|remove|storm bolter|Purgator|0|4
000000388|1|1|1|remove|Nemesis force weapon|Purgator|0|4
000000388|1|1|1|add|incinerator|Purgator|0|4
000000388|1|1|1|add|close combat weapon|Purgator|0|4
000000388|1|2|2|remove|storm bolter|Purgator|0|4
000000388|1|2|2|remove|Nemesis force weapon|Purgator|0|4
000000388|1|2|2|add|psilencer|Purgator|0|4
000000388|1|2|2|add|close combat weapon|Purgator|0|4
000000388|1|3|3|remove|storm bolter|Purgator|0|4
000000388|1|3|3|remove|Nemesis force weapon|Purgator|0|4
000000388|1|3|3|add|psycannon|Purgator|0|4
000000388|1|3|3|add|close combat weapon|Purgator|0|4
000000389|1|1|1|remove|dreadfists||0|1
000000389|1|1|1|add|Nemesis daemon greathammer||0|1
000000389|1|2|2|remove|dreadfists||0|1
000000389|1|2|2|add|Nemesis greatsword||0|1
000000389|2|1|3|add|gatling psilencer||0|1
000000389|2|2|4|add|heavy incinerator||0|1
000000389|2|3|5|add|heavy psycannon||0|1
000000390|1|1|1|remove|assault cannon||0|1
000000390|1|1|1|add|heavy plasma cannon||0|1
000000390|1|2|2|remove|assault cannon||0|1
000000390|1|2|2|add|multi-melta||0|1
000000390|1|3|3|remove|assault cannon||0|1
000000390|1|3|3|add|twin lascannon||0|1
000000390|2|1|4|remove|assault cannon||0|1
000000390|2|1|4|remove|storm bolter||0|1
000000390|2|1|4|remove|Dreadnought combat weapon||0|1
000000390|2|1|4|add|heavy psycannon||0|1
000000390|2|1|4|add|storm bolter||0|1
000000390|2|1|4|add|Nemesis doomglaive||0|1
000000390|2|2|5|remove|assault cannon||0|1
000000390|2|2|5|remove|storm bolter||0|1
000000390|2|2|5|remove|Dreadnought combat weapon||0|1
000000390|2|2|5|add|heavy psycannon||0|1
000000390|2|2|5|add|incinerator||0|1
000000390|2|2|5|add|Nemesis doomglaive||0|1
000000390|3|1|6|remove|storm bolter||0|1
000000390|3|1|6|remove|Dreadnought combat weapon||0|1
000000390|3|1|6|add|missile launcher||0|1
000000390|3|1|6|add|armoured feet||0|1
000000390|3|2|7|remove|storm bolter||0|1
000000390|3|2|7|remove|Dreadnought combat weapon||0|1
000000390|3|2|7|add|heavy flamer||0|1
000000390|3|2|7|add|Dreadnought combat weapon||0|1
000000391|1|1|1|add|hunter-killer missile||0|1
000000391|2|1|2|add|multi-melta||0|1
000000391|3|1|3|add|storm bolter||0|1
000000392|1|1|1|add|hunter-killer missile||0|1
000000392|2|1|2|add|multi-melta||0|1
000000392|3|1|3|add|storm bolter||0|1
000000393|1|1|1|add|hunter-killer missile||0|1
000000393|2|1|2|add|multi-melta||0|1
000000393|3|1|3|add|storm bolter||0|1
000000395|1|1|1|add|hunter-killer missile||0|1
000000395|2|1|2|add|storm bolter||0|1
000000395|3|1|3|remove|twin heavy bolter||0|1
000000395|3|1|3|add|twin lascannon||0|1
000000396|1|1|1|add|hunter-killer missile||0|1
000000396|2|1|2|add|storm bolter||0|1
000000397|1|1|1|remove|Servitor's servo-arm|model|0|2
000000397|1|1|1|add|heavy bolter|model|0|2
000000397|1|1|1|add|Servitor's tools|model|0|2
000000397|1|2|2|remove|Servitor's servo-arm|model|0|2
000000397|1|2|2|add|multi-melta|model|0|2
000000397|1|2|2|add|Servitor's tools|model|0|2
000000397|1|3|3|remove|Servitor's servo-arm|model|0|2
000000397|1|3|3|add|plasma cannon|model|0|2
000000397|1|3|3|add|Servitor's tools|model|0|2
000000398|1|1|1|add|hurricane bolter||0|2
000000398|2|1|2|remove|twin assault cannon||0|1
000000398|2|1|2|add|twin heavy plasma cannon||0|1
000000398|2|2|3|remove|twin assault cannon||0|1
000000398|2|2|3|add|twin lascannon||0|1
000000398|3|1|4|remove|typhoon missile launcher||0|1
000000398|3|1|4|add|twin heavy bolter||0|1
000000398|3|2|5|remove|typhoon missile launcher||0|1
000000398|3|2|5|add|twin multi-melta||0|1
000000400|1|1|1|remove|assault cannon||0|1
000000400|1|1|1|add|heavy plasma cannon||0|1
000000400|1|2|2|remove|assault cannon||0|1
000000400|1|2|2|add|twin lascannon||0|1
000000400|2|1|3|remove|storm bolter||0|1
000000400|2|1|3|add|heavy flamer||0|1
000001197|1|1|1|remove|Thunderhawk cluster bombs||0|1
000001197|1|1|1|add|hellstrike missile battery||0|1
000001197|2|1|2|remove|Thunderhawk heavy cannon||0|1
000001197|2|1|2|add|turbo-laser destructor||0|1
000001360|1|1|1|remove|dreadfists||0|1
000001360|1|1|1|add|Nemesis daemon greathammer||0|1
000001360|1|2|2|remove|dreadfists||0|1
000001360|1|2|2|add|Nemesis flail||0|1
000001360|1|3|3|remove|dreadfists||0|1
000001360|1|3|3|add|Nemesis greatsword||0|1
000001360|1|4|4|remove|dreadfists||0|1
000001360|1|4|4|add|Nemesis mace||0|1
000001360|2|1|5|add|gatling psilencer||0|1
000001360|2|2|6|add|heavy incinerator||0|1
000001360|2|3|7|add|heavy psycannon||0|1
000001360|2|4|8|add|sublimator||0|1
000001360|3|1|9|add|fragstorm grenade launcher||0|1
000001361|1|1|1|add|combi-weapon||0|1
000001361|1|2|2|add|storm bolter||0|1
000001363|1|1|1|remove|las-talon||0|1
000001363|1|1|1|add|icarus stormcannon||0|1
000001363|2|1|2|remove|skyhammer missile launcher||0|1
000001363|2|1|2|add|twin heavy bolter||0|1
000001363|2|2|3|remove|skyhammer missile launcher||0|1
000001363|2|2|3|add|typhoon missile launcher||0|1
000001364|1|1|1|remove|skyhammer missile launcher||0|1
000001364|1|1|1|add|twin heavy bolter||0|1
000001364|1|2|2|remove|skyhammer missile launcher||0|1
000001364|1|2|2|add|twin lascannon||0|1
000001364|1|3|3|remove|skyhammer missile launcher||0|1
000001364|1|3|3|add|typhoon missile launcher||0|1
000002768|1|1|1|add|hunter-killer missile||0|1
000002768|2|1|2|add|storm bolter||0|1
000002768|3|1|3|remove|twin heavy bolter||0|1
000002768|3|1|3|add|multi-melta||0|1
000002768|3|2|4|remove|twin heavy bolter||0|1
000002768|3|2|4|add|twin assault cannon||0|1
000002768|3|3|5|remove|twin heavy bolter||0|1
000002768|3|3|5|add|twin lascannon||0|1
000002768|3|4|6|remove|twin heavy bolter||0|1
000002768|3|4|6|add|twin psycannon||0|1
000002594|1|0|1|remove|Autoch-pattern combi-bolter|any|0|1
000002594|1|0|1|add|volkanite disintegrator|any|0|1
000002594|2|0|1|remove|forgewrought plasma axe|any|0|1
000002594|2|0|1|add|mass gauntlet|any|0|1
000002594|3|0|1|remove|rampart crest|any|0|1
000002594|3|0|1|add|teleport crest|any|0|1
000002595|1|0|1|remove|mass hammer|any|0|1
000002595|1|0|1|add|darkstar axe|any|0|1
000002595|2|0|1|remove|weavefield crest|any|0|1
000002595|2|0|1|add|teleport crest|any|0|1
000002598|1|0|1|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|0
000002598|1|0|1|add|ion blaster|Hearthkyn Warrior|0|0
000002598|2|1|1|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|2
000002598|2|1|1|add|HYLas auto rifle|Hearthkyn Warrior|0|2
000002598|2|2|2|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|2
000002598|2|2|2|add|HYLas rotary cannon|Hearthkyn Warrior|0|2
000002598|2|3|3|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|2
000002598|2|3|3|add|L7 missile launcher|Hearthkyn Warrior|0|2
000002598|2|4|4|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|2
000002598|2|4|4|add|EtaCarn plasma beamer|Hearthkyn Warrior|0|2
000002598|2|5|5|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|2
000002598|2|5|5|add|magna-rail rifle|Hearthkyn Warrior|0|2
000002598|3|0|1|remove|Autoch-pattern bolter|Hearthkyn Warrior|0|2
000002598|3|0|1|add|plasma knife|Hearthkyn Warrior|0|2
000002598|4|1|1|remove|Autoch-pattern bolter|Theyn|0|1
000002598|4|1|1|add|ion blaster|Theyn|0|1
000002598|4|2|2|remove|Autoch-pattern bolter|Theyn|0|1
000002598|4|2|2|add|Theyn's pistol|Theyn|0|1
000002598|5|0|1|add|Theyn's melee weapon|Theyn|0|1
000002599|1|0|1|remove|EtaCarn plasma gun|any|0|0
000002599|1|0|1|add|volkanite disintegrator|any|0|0
000002599|2|0|1|remove|concussion gauntlet|any|0|0
000002599|2|0|1|add|plasma blade gauntlet|any|0|0
000002599|3|1|1|remove|concussion gauntlet|Hesyr|0|1
000002599|3|1|1|add|graviton hammer|Hesyr|0|1
000002599|3|2|2|remove|plasma blade gauntlet|Hesyr|0|1
000002599|3|2|2|add|graviton hammer|Hesyr|0|1
000002599|4|0|1|remove|weavefield crest|Hesyr|0|1
000002599|4|0|1|add|teleport crest|Hesyr|0|1
000002600|1|0|1|remove|heavy plasma axe|any|0|0
000002600|1|0|1|add|concussion maul|any|0|0
000002600|2|1|1|remove|heavy plasma axe|any|5|1
000002600|2|1|1|add|twin concussion gauntlet|any|5|1
000002600|2|2|2|remove|concussion maul|any|5|1
000002600|2|2|2|add|twin concussion gauntlet|any|5|1
000002600|3|0|1|add|mole grenade launcher|any|5|1
000002601|1|1|1|add|HYLas rotary cannon|any|3|1
000002601|1|2|2|add|ion beamer|any|3|1
000002601|2|0|1|add|multiwave comms array|any|0|1
000002601|3|0|1|add|panspectral scanner|any|0|1
000002601|4|0|1|add|rollbar searchlight|any|0|1
000002602|1|1|1|remove|HYLas beam cannon|any|0|1
000002602|1|1|1|add|L7 missile launcher|any|0|1
000002602|1|1|1|add|Sagitaur missile launcher|any|0|1
000002602|1|2|2|remove|HYLas beam cannon|any|0|1
000002602|1|2|2|add|MATR autocannon|any|0|1
000002603|1|0|1|remove|bolt cannon|any|0|0
000002603|1|0|1|add|graviton blast cannon|any|0|0
000002603|2|0|1|remove|bolt cannon|any|0|0
000002603|2|0|1|add|SP conversion beamer|any|0|0
000002604|1|1|1|remove|twin bolt cannon|any|0|1
000002604|1|1|1|remove|twin bolt cannon|any|0|1
000002604|1|1|1|add|twin bolt cannon|any|0|1
000002604|1|1|1|add|twin ion beamer|any|0|1
000002604|1|2|2|remove|twin bolt cannon|any|0|1
000002604|1|2|2|remove|twin bolt cannon|any|0|1
000002604|1|2|2|add|twin ion beamer|any|0|1
000002604|1|2|2|add|twin ion beamer|any|0|1
000002604|2|1|1|remove|cyclic ion cannon|any|0|1
000002604|2|1|1|add|SP heavy conversion beamer|any|0|1
000002604|2|2|2|remove|cyclic ion cannon|any|0|1
000002604|2|2|2|add|heavy magna-rail cannon|any|0|1
000002604|3|0|1|remove|pan spectral scanner|any|0|1
000002604|3|0|1|add|Hekaton warhead|any|0|1
000003710|1|0|1|remove|bolt shotgun|any|0|0
000003710|1|0|1|add|bolt revolver|any|0|0
000003710|1|0|1|add|plasma knife|any|0|0
000003710|2|1|1|remove|bolt revolver|Hernkyn Yaegir|0|1
000003710|2|1|1|remove|plasma knife|Hernkyn Yaegir|0|1
000003710|2|1|1|add|magna-coil rifle|Hernkyn Yaegir|0|1
000003710|2|2|2|remove|bolt shotgun|Hernkyn Yaegir|0|1
000003710|2|2|2|add|magna-coil rifle|Hernkyn Yaegir|0|1
000003710|3|1|1|remove|bolt revolver|Hernkyn Yaegir|0|1
000003710|3|1|1|remove|plasma knife|Hernkyn Yaegir|0|1
000003710|3|1|1|add|APM launcher|Hernkyn Yaegir|0|1
000003710|3|2|2|remove|bolt shotgun|Hernkyn Yaegir|0|1
000003710|3|2|2|add|APM launcher|Hernkyn Yaegir|0|1
000004143|1|0|1|remove|heavy volkanite disintegrator|Steeljack Theyn|0|1
000004143|1|0|1|remove|plasma knife|Steeljack Theyn|0|1
000004143|1|0|1|add|Autoch-pattern bolter|Steeljack Theyn|0|1
000004143|1|0|1|add|plasma sword|Steeljack Theyn|0|1
000004144|1|0|1|remove|plasma sword|any|0|0
000004144|1|0|1|add|concussion gauntlet|any|0|0
000004145|1|0|1|remove|breacher ordnance|any|0|0
000004145|1|0|1|add|tremor shells|any|0|0
000004146|1|0|1|remove|magna-rail cannon|any|0|0
000004146|1|0|1|add|HYLas rotary cannon|any|0|0
000004146|2|0|1|add|smoke launcher|any|0|0
000004147|1|0|1|add|smoke launcher|any|0|1
000000523|1|1|1|remove|tachyon arrow||0|1
000000523|1|1|1|remove|Overlord's blade||0|1
000000523|1|1|1|add|staff of light||0|1
000000523|1|2|2|remove|tachyon arrow||0|1
000000523|1|2|2|remove|Overlord's blade||0|1
000000523|1|2|2|add|voidscythe||0|1
000000523|2|0|0|add|resurrection orb||0|1
000000524|1|0|1|remove|staff of light||0|1
000000524|1|0|1|add|Lord's blade||0|1
000000524|2|0|0|add|resurrection orb||0|1
000000533|1|0|1|remove|gauss cannon||0|1
000000533|1|0|1|add|tesla cannon||0|1
000000533|2|0|2|remove|staff of light||0|1
000000533|2|0|2|add|Overlord's blade||0|1
000000533|3|0|0|add|resurrection orb||0|1
000000534|1|0|1|remove|gauss flayer||0|0
000000534|1|0|1|add|gauss reaper||0|0
000000535|1|0|1|remove|gauss blaster||0|0
000000535|1|0|1|add|tesla carbine||0|0
000000536|1|0|1|remove|warscythe||0|0
000000536|1|0|1|add|hyperphase sword||0|0
000000536|1|0|1|add|dispersion shield||0|0
000000539|1|0|1|remove|rod of covenant||0|0
000000539|1|0|1|add|particle caster||0|0
000000539|1|0|1|add|voidblade||0|0
000000540|1|1|1|remove|heat ray||0|1
000000540|1|1|1|add|particle shredder||0|1
000000540|1|2|2|remove|heat ray||0|1
000000540|1|2|2|add|heavy gauss cannon array||0|1
000000546|1|1|0|add|particle caster||0|0
000000546|1|2|0|add|transdimensional beamer||0|0
000000546|2|0|1|remove|vicious claws||0|0
000000546|2|0|1|add|whip coils||0|0
000000548|1|1|1|remove|twin gauss blaster||0|0
000000548|1|1|1|add|particle beamer||0|0
000000548|1|2|2|remove|twin gauss blaster||0|0
000000548|1|2|2|add|twin tesla carbine||0|0
000000548|2|0|0|add|shieldvanes||0|0
000000548|3|1|0|add|nebuloscope||0|0
000000548|3|2|0|add|shadowloom||0|0
000000551|1|0|0|add|2x particle beamer||0|0
000000551|2|0|0|add|fabricator claw array||0|0
000000551|3|0|0|add|gloom prism||0|0
000000552|1|0|1|remove|4x gauss flux arc||0|1
000000552|1|0|1|add|4x death ray||0|1
000000553|1|0|1|remove|gauss cannon||0|1
000000553|1|0|1|add|tesla cannon||0|1
000000562|1|1|1|remove|gauss exterminator||0|1
000000562|1|1|1|add|focused death ray||0|1
000000562|1|2|2|remove|gauss exterminator||0|1
000000562|1|2|2|add|heat cannon||0|1
000000564|1|1|1|remove|2x tesla cannon||0|1
000000564|1|1|1|add|2x gauss cannon||0|1
000000564|1|2|2|remove|2x tesla cannon||0|1
000000564|1|2|2|add|2x particle beamer||0|1
000001577|1|0|1|remove|2x singularity generator||0|1
000001577|1|0|1|add|2x synaptic obliterator||0|1
000001577|1|0|1|add|2x transdimensional projector||0|1
000002110|1|0|0|add|Plasmacyte||3|1
000002116|1|0|1|remove|gauss destructor||0|0
000002116|1|0|1|add|enmitic exterminator||0|0
000002351|1|0|1|remove|staff of light||0|1
000002351|1|0|1|add|Lord's blade||0|1
000002351|2|1|0|add|nanoscarab amulet||0|1
000002351|2|2|0|add|resurrection orb||0|1
000002358|1|0|0|add|Plasmacyte||3|1
000002362|1|1|0|add|gauss exterminator||0|1
000002362|1|1|0|add|twin tesla destructor||0|1
000002362|1|2|0|add|2x gauss exterminator||0|1
000002362|1|3|0|add|2x twin tesla destructor||0|1
000004176|1|0|1|remove|gauss scalpel||0|0
000004176|1|0|1|add|tesla caster||0|0
000004176|2|0|2|remove|gauss scalpel||0|1
000004176|2|0|2|remove|tesla caster||0|1
000004176|2|0|2|add|atomiser beam||0|1
000004176|2|0|2|add|nanoscarab projector||0|1
000004176|3|0|3|remove|gauss scalpel||0|1
000004176|3|0|3|remove|tesla caster||0|1
000004176|3|0|3|add|accelerator mandible||0|1
000004177|1|0|1|remove|twin gauss reaper||0|1
000004177|1|0|1|add|transdimensional isolator||0|1
000000001|1|0|1|remove|big choppa|any|0|1
000000001|1|0|1|add|power klaw|any|0|1
000000001|2|0|1|add|attack squig|any|0|1
000000003|1|1|1|remove|killsaw|any|0|1
000000003|1|1|1|add|big choppa|any|0|1
000000003|1|2|2|remove|killsaw|any|0|1
000000003|1|2|2|add|power klaw|any|0|1
000000006|1|1|1|remove|kustom mega-blasta|any|0|1
000000006|1|1|1|add|killsaw|any|0|1
000000006|1|2|2|remove|kustom mega-blasta|any|0|1
000000006|1|2|2|add|kombi-weapon|any|0|1
000000006|1|3|3|remove|kustom mega-blasta|any|0|1
000000006|1|3|3|add|kustom shoota|any|0|1
000000006|2|1|1|add|tellyport blasta|any|0|1
000000006|2|2|2|add|kustom force field|any|0|1
000000006|3|0|1|add|grot oiler|any|0|1
000000007|1|1|1|remove|slugga|any|0|1
000000007|1|1|1|add|shokk attack gun|any|0|1
000000007|1|2|2|remove|slugga|any|0|1
000000007|1|2|2|add|kustom force field|any|0|1
000000007|1|3|3|remove|slugga|any|0|1
000000007|1|3|3|add|kombi-weapon|any|0|1
000000007|1|4|4|remove|slugga|any|0|1
000000007|1|4|4|add|kustom mega-blasta|any|0|1
000000007|1|5|5|remove|slugga|any|0|1
000000007|1|5|5|add|kustom mega-slugga|any|0|1
000000007|1|6|6|remove|slugga|any|0|1
000000007|1|6|6|add|rokkit launcha|any|0|1
000000007|1|7|7|remove|slugga|any|0|1
000000007|1|7|7|add|big choppa|any|0|1
000000007|1|8|8|remove|slugga|any|0|1
000000007|1|8|8|add|power klaw|any|0|1
000000007|2|1|1|remove|choppa|any|0|1
000000007|2|1|1|add|kombi-weapon|any|0|1
000000007|2|2|2|remove|choppa|any|0|1
000000007|2|2|2|add|kustom mega-blasta|any|0|1
000000007|2|3|3|remove|choppa|any|0|1
000000007|2|3|3|add|kustom mega-slugga|any|0|1
000000007|2|4|4|remove|choppa|any|0|1
000000007|2|4|4|add|rokkit launcha|any|0|1
000000007|2|5|5|remove|choppa|any|0|1
000000007|2|5|5|add|big choppa|any|0|1
000000007|2|6|6|remove|choppa|any|0|1
000000007|2|6|6|add|killsaw|any|0|1
000000007|2|7|7|remove|choppa|any|0|1
000000007|2|7|7|add|power klaw|any|0|1
000000012|1|0|1|remove|wrench|any|0|1
000000012|1|0|1|add|killsaw|any|0|1
000000013|1|0|1|add|grot orderly|any|0|1
000000014|1|0|1|remove|power klaw|any|0|1
000000014|1|0|1|add|killsaw|any|0|1
000000016|1|0|1|remove|big choppa|Boss Nob|0|1
000000016|1|0|1|add|power klaw|Boss Nob|0|1
000000016|2|0|1|remove|big choppa|Boss Nob|0|1
000000016|2|0|1|remove|slugga|Boss Nob|0|1
000000016|2|0|1|add|kombi-weapon|Boss Nob|0|1
000000016|2|0|1|add|close combat weapon|Boss Nob|0|1
000000016|3|0|1|remove|slugga|Boy|0|0
000000016|3|0|1|remove|choppa|Boy|0|0
000000016|3|0|1|add|shoota|Boy|0|0
000000016|3|0|1|add|close combat weapon|Boy|0|0
000000016|4|1|1|remove|choppa|Boy|10|0
000000016|4|1|1|remove|slugga|Boy|10|0
000000016|4|1|1|add|big shoota|Boy|10|0
000000016|4|1|1|add|close combat weapon|Boy|10|0
000000016|4|2|2|remove|choppa|Boy|10|0
000000016|4|2|2|remove|slugga|Boy|10|0
000000016|4|2|2|add|rokkit launcha|Boy|10|0
000000016|4|2|2|add|close combat weapon|Boy|10|0
000000019|1|1|1|remove|big shoota|Spanner|0|0
000000019|1|1|1|add|kustom mega-blasta|Spanner|0|0
000000019|1|2|2|remove|big shoota|Spanner|0|0
000000019|1|2|2|add|rokkit launcha|Spanner|0|0
000000020|1|0|1|remove|rokkit pistol|Boss Nob|0|1
000000020|1|0|1|add|smash hammer|Boss Nob|0|1
000000020|2|1|1|add|pulsa rokkit|Tankbusta|0|1
000000020|2|2|2|add|additional rokkit launcha|Tankbusta|0|1
000000021|1|0|1|remove|big choppa|any|0|0
000000021|1|0|1|add|power klaw|any|0|0
000000021|2|0|1|remove|slugga|any|0|0
000000021|2|0|1|remove|big choppa|any|0|0
000000021|2|0|1|add|kombi-weapon|any|0|0
000000021|2|0|1|add|close combat weapon|any|0|0
000000021|3|0|1|add|ammo runt|any|5|1
000000023|1|0|1|add|slugga|any|0|0
000000023|2|1|1|remove|choppa|any|0|0
000000023|2|1|1|add|big choppa|any|0|0
000000023|2|2|2|remove|choppa|any|0|0
000000023|2|2|2|add|killsaw|any|0|0
000000023|2|3|3|remove|choppa|any|0|0
000000023|2|3|3|add|power klaw|any|0|0
000000023|2|4|4|remove|choppa|any|0|0
000000023|2|4|4|add|power stabba|any|0|0
000000023|2|5|5|remove|choppa|any|0|0
000000023|2|5|5|add|slugga|any|0|0
000000024|1|1|1|remove|kustom shoota|any|0|0
